Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
239313400,Desperate Measures (Convergence Book 5),Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.47,,Kindle Edition,540,2025,,,2026/03/06,to-read,to-read (#2),to-read,,,,0,0
241936481,"Ground State (Expeditionary Force, #19)",Craig Alanson,"Alanson, Craig",R.C. Bray,"=""""","=""""",0,4.35,Podium Audio,Audible Audio,,2026,,,2026/03/06,,,read,,,,1,0
213062735,Recon (Convergence #4),Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.32,,Kindle Edition,566,2024,2024,,2026/03/06,,,read,,,,1,0
194952095,First Strike (Convergence #3),Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.38,,Kindle Edition,590,2023,2023,,2026/03/06,,,read,,,,1,0
157346360,Dragonslayer (Convergence #2),Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.27,,Kindle Edition,449,2023,2023,,2026/03/06,,,read,,,,1,0
61189261,Convergence (Convergence #1),Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.13,,Kindle Edition,565,2022,2022,,2026/03/06,,,read,,,,1,0
229390825,"Gateway (Expeditionary Force, #18)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.42,,Kindle Edition,444,2025,,,2026/03/06,,,read,,,,1,0
45712668,"Homefront (Expeditionary Force, #7.5)",Craig Alanson,"Alanson, Craig","Zachary Quinto, R.C. Bray, Kate Mulgrew, Robert Picardo, Lisa Reneé Pitts, P.J. Ochlan, Peter Berkrot, Kym Dakin, Bill Dufris, Corey Gagne, Nimo Gandhi, Emily Grotz, Dalton S. Kimball, Austin Ku, Daniel Logan, John Dalton Logan, Christopher Price, Michael Rafkin, Lisa Stathoplos, Casey Turner, Jennywren Walker, Marjolaine Whittlesey, Ashanti Williams, Jonathan Woodward, Collin Young","=""""","=""""",0,3.85,Podium Presents,Audible Audio,6,2019,2019,,2026/03/06,,,read,,,,1,0
45028761,"Deathtrap (Mavericks, #1)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.31,,Kindle Edition,425,2019,2019,,2026/03/06,,,read,,,,1,0
218103687,"Task Force Hammer (Expeditionary Force, #17)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.47,,Kindle Edition,469,2024,2024,,2026/03/06,,,read,,,,1,0
197694719,"Aftermath (Expeditionary Force, #16)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.38,,Kindle Edition,469,2023,2023,,2026/03/06,,,read,,,,1,0
63358096,"Failure Mode (Expeditionary Force, #15)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.48,,Kindle Edition,697,2022,2022,,2026/03/06,,,read,,,,1,0
60874817,"Match Game (Expeditionary Force, #14)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.50,,Kindle Edition,698,2022,2022,,2026/03/06,,,read,,,,1,0
59021177,"Fallout (Expeditionary Force, #13)",Craig Alanson,"Alanson, Craig",R.C. Bray,"=""""","=""""",0,4.52,Podium Audio,Audible Audio,23,2021,2021,,2026/03/06,,,read,,,,1,0
34670700,"Trouble on Paradise (Expeditionary Force, #3.5)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.17,Amazon Digital Services,ebook,167,2017,2017,,2026/03/06,,,read,,,,1,0
57662892,"Breakaway (Expeditionary Force, #12)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.47,,Kindle Edition,393,2021,2021,,2026/03/06,,,read,,,,1,0
53319151,"Brushfire (Expeditionary Force, #11)",Craig Alanson,"Alanson, Craig",,"=""""","=""9798580899206""",0,4.44,Independently published,Paperback,392,2020,2020,,2026/03/06,,,read,,,,1,0
53179797,"Critical Mass (Expeditionary Force, #10)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.52,,Kindle Edition,395,2020,2020,,2026/03/06,,,read,,,,1,0
49016595,"Valkyrie (Expeditionary Force, #9)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.43,,Kindle Edition,398,2019,2019,,2026/03/06,,,read,,,,1,0
52736489,"Armageddon (Expeditionary Force, #8)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.42,,ebook,456,2019,2019,,2026/03/06,,,read,,,,1,0
42844512,"Renegades (Expeditionary Force, #7)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.37,,Kindle Edition,316,2018,2018,,2026/03/06,,,read,,,,1,0
40280648,"Mavericks (Expeditionary Force, #6)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.28,,Kindle Edition,291,2018,2018,,2026/03/06,,,read,,,,1,0
36542226,"Zero Hour (Expeditionary Force, #5)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.37,,Kindle Edition,301,2017,2017,,2026/03/06,,,read,,,,1,0
35224512,"Black Ops (Expeditionary Force, #4)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.34,,Kindle Edition,278,2017,2017,,2026/03/06,,,read,,,,1,0
32723950,"Paradise (Expeditionary Force, #3)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.25,,ebook,285,2016,2016,,2026/03/06,,,read,,,,1,0
30342581,"SpecOps (Expeditionary Force, #2)",Craig Alanson,"Alanson, Craig",,"=""""","=""""",0,4.24,,ebook,277,2016,2016,,2026/03/06,,,read,,,,1,0
36449535,"Columbus Day (Expeditionary Force, #1)",Craig Alanson,"Alanson, Craig",,"=""1520126247""","=""9781520126241""",0,4.25,Independently published,Paperback,299,2017,2016,,2026/03/06,,,read,,,,1,0
77265038,Moscow X,David McCloskey,"McCloskey, David",,"=""1324050756""","=""9781324050759""",0,4.21,W. W. Norton & Company,Hardcover,454,2023,2023,,2026/03/06,,,read,,,,1,0
15837317,"Gods of Risk (The Expanse, #2.5)",James S.A. Corey,"Corey, James S.A.",,"=""0316217654""","=""9780316217651""",0,3.74,Orbit,Kindle Edition,72,2012,2012,,2026/03/06,,,read,,,,1,0
910863,"Spin (Spin, #1)",Robert Charles Wilson,"Wilson, Robert Charles",,"=""076534825X""","=""9780765348258""",0,4.04,Tor Science Fiction,Mass Market Paperback,458,2006,2005,,2026/03/06,,,read,,,,1,0
25723813,The Year of the Locust,Terry Hayes,"Hayes, Terry",,"=""""","=""""",0,3.52,Transworld Digital,ebook,652,2023,2023,,2026/03/06,,,read,,,,1,0
18656030,"Cibola Burn (The Expanse, #4)",James S.A. Corey,"Corey, James S.A.",,"=""""","=""""",0,4.23,Orbit,Hardcover,581,2014,2014,,2026/03/06,,,read,,,,1,0
16131032,"Abaddon’s Gate (The Expanse, #3)",James S.A. Corey,"Corey, James S.A.",,"=""""","=""""",0,4.28,Orbit,Paperback,539,2013,2013,,2026/03/06,,,read,,,,1,0
12591698,"Caliban’s War (The Expanse, #2)",James S.A. Corey,"Corey, James S.A.",,"=""1841499900""","=""9781841499901""",0,4.39,"Orbit/Little, Brown Book Group",Paperback,624,2012,2012,,2026/03/06,,,read,,,,1,0
8855321,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,"Corey, James S.A.",,"=""1841499889""","=""9781841499888""",0,4.31,Orbit,Paperback,561,2011,2011,,2026/03/06,,,read,,,,1,0
20981355,"The Churn (The Expanse, #3.5)",James S.A. Corey,"Corey, James S.A.",,"=""1478929693""","=""9781478929697""",0,4.13,Orbit,Kindle Edition,60,2014,2014,,2026/03/06,,,read,,,,1,0
59808603,The Mountain in the Sea,Ray Nayler,"Nayler, Ray",,"=""0374605955""","=""9780374605957""",0,3.88,MCD,Hardcover,456,2022,2022,,2026/03/06,,,read,,,,1,0
25835917,Thin Air,Richard K. Morgan,"Morgan, Richard K.",,"=""0575075147""","=""9780575075146""",0,4.04,Gollancz,Hardcover,530,2018,2018,,2026/03/06,,,read,,,,1,0
33413556,The Gone World,Tom Sweterlitsch,"Sweterlitsch, Tom",,"=""0399167501""","=""9780399167508""",0,3.91,G.P. Putnam's Sons,Hardcover,400,2018,2018,,2026/03/06,,,read,,,,1,0
56769571,Damascus Station,David McCloskey,"McCloskey, David",,"=""0393881040""","=""9780393881042""",0,4.16,W. W. Norton & Company,Hardcover,432,2021,2021,,2026/03/06,,,read,,,,1,0
38212118,The Quantum Spy,David Ignatius,"Ignatius, David",,"=""0393356248""","=""9780393356243""",0,3.80,W. W. Norton & Company,Paperback,336,2018,2017,,2026/03/06,,,read,,,,1,0
18144124,I Am Pilgrim,Terry Hayes,"Hayes, Terry",,"=""1439177724""","=""9781439177723""",0,4.30,Atria/Emily Bestler Books,Hardcover,612,2014,2013,,2026/03/06,,,read,,,,1,0
230560032,"Precursor (The Spiral Wars, #10)",Joel Shepherd,"Shepherd, Joel",,"=""""","=""""",0,4.58,,Kindle Edition,508,2025,2025,,2026/03/06,,,read,,,,1,0
207631775,"Homecoming (The Spiral Wars, #9)",Joel Shepherd,"Shepherd, Joel",,"=""""","=""""",0,4.51,,Kindle Edition,658,2024,2024,,2026/03/06,,,read,,,,1,0
60718938,"Ceephay Queen (The Spiral Wars, #8)",Joel Shepherd,"Shepherd, Joel",,"=""""","=""""",0,4.42,,Kindle Edition,713,2022,2022,,2026/03/06,,,read,,,,1,0
55849312,"Qalea Drop (The Spiral Wars, #7)",Joel Shepherd,"Shepherd, Joel",,"=""""","=""""",0,4.41,Joel Shepherd,Kindle Edition,590,2020,2020,,2026/03/06,,,read,,,,1,0
49469698,"Rando Splicer (The Spiral Wars, #6)",Joel Shepherd,"Shepherd, Joel",,"=""""","=""""",0,4.43,,Kindle Edition,585,2019,2019,,2026/03/06,,,read,,,,1,0
41462228,"Croma Venture (The Spiral Wars, #5)",Joel Shepherd,"Shepherd, Joel",,"=""""","=""""",0,4.32,,Kindle Edition,436,2018,2018,,2026/03/06,,,read,,,,1,0
35583546,"Defiance (The Spiral Wars, #4)",Joel Shepherd,"Shepherd, Joel",,"=""""","=""""",0,4.39,,Kindle Edition,484,2017,2017,,2026/03/06,,,read,,,,1,0
32199241,"Kantovan Vault (The Spiral Wars, #3)",Joel Shepherd,"Shepherd, Joel",,"=""""","=""""",0,4.25,CreateSpace Publishing,Kindle Edition,498,2016,2016,,2026/03/06,,,read,,,,1,0
28233370,"Drysine Legacy (The Spiral Wars, #2)",Joel Shepherd,"Shepherd, Joel",,"=""""","=""""",0,4.35,CreateSpace Publishing,Kindle Edition,504,2015,2015,,2026/03/06,,,read,,,,1,0
26031851,"Renegade (The Spiral Wars, #1)",Joel Shepherd,"Shepherd, Joel",,"=""1310986789""","=""9781310986789""",0,4.26,CreateSpace Publishing,Kindle Edition,471,2015,2015,,2026/03/06,,,read,,,,1,0
22328,Neuromancer (Sprawl #1),William Gibson,"Gibson, William",,"=""""","=""""",4,3.89,Ace Books,Mass Market Paperback,271,1985,1984,,2011/10/27,,,read,,,,1,0
8214124,The Pragmatic Programmer: From Journeyman to Master,Andy   Hunt,"Hunt, Andy",Dave         Thomas,"=""0768665086""","=""9780768665086""",4,4.33,Addison-Wesley Professional,Kindle Edition,352,1999,1999,2018/01/06,2018/01/06,,,read,,,,1,0
6389654,Accessible Mathematics: Ten Instructional Shifts That Raise Student Achievement,Steven J. Leinwand,"Leinwand, Steven J.",,"=""0325026564""","=""9780325026565""",4,4.14,HEINEMANN,Paperback,128,2009,2009,,2015/11/30,,,read,,,,1,0
16176560,Amped,Douglas E. Richards,"Richards, Douglas E.",,"=""""","=""""",0,4.15,Paragon Press,Kindle Edition,384,2012,2012,,2023/07/24,,,read,,,,1,0
40881542,"Wired (Wired, #1)",Douglas E. Richards,"Richards, Douglas E.",,"=""0982618484""","=""9780982618486""",0,3.91,Paragon Press,Kindle Edition,358,2012,2005,,2023/07/24,,,read,,,,1,0
60776094,Code 6,James Grippando,"Grippando, James",,"=""0063223783""","=""9780063223783""",4,3.80,Harper,Hardcover,368,2023,2023,,2023/02/11,,,read,,,,1,0
40274582,American Spy,Lauren Wilkinson,"Wilkinson, Lauren",,"=""0812998952""","=""9780812998955""",4,3.49,Random House,Hardcover,292,2019,2019,,2023/02/11,,,read,,,,1,0
31933093,"Blood of Assassins (The Wounded Kingdom, #2)",R.J.  Barker,"Barker, R.J.",,"=""0316466565""","=""9780316466561""",0,4.08,Orbit,Kindle Edition,401,2018,2018,,2022/11/26,,,read,,,,1,0
33296298,"Age of Assassins (The Wounded Kingdom, #1)",R.J.  Barker,"Barker, R.J.",,"=""0316466492""","=""9780316466493""",0,3.95,Orbit,Paperback,408,2017,2017,,2022/11/23,,,read,,,,1,0
41145585,"The Paris Diversion (Kate Moore, #2)",Chris  Pavone,"Pavone, Chris",,"=""""","=""""",0,3.53,Crown,Kindle Edition,379,2019,2019,,2022/10/20,,,read,,,,1,0
19161852,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",4,4.28,Orbit,Paperback,468,2015,2015,,2022/10/15,,,read,,,,1,0
22737649,Extinction Game (The Apocalypse #1),Gary Gibson,"Gibson, Gary",,"=""0230772706""","=""9780230772700""",4,3.75,Tor,Hardcover,341,2014,2014,,2022/10/15,,,read,,,,1,0
12617758,"The Expats (Kate Moore, #1)",Chris  Pavone,"Pavone, Chris",,"=""0307956350""","=""9780307956354""",5,3.52,Crown,Hardcover,326,2012,2012,,2022/10/01,,,read,,,,1,0
58425872,The Saboteur (Jude Lyon #2),Simon Conway,"Conway, Simon",,"=""1529334292""","=""9781529334296""",0,4.21,Hodder & Stoughton,Hardcover,384,2021,,,2022/09/21,,,read,,,,1,0
52083714,The Stranger (Jude Lyon #1),Simon Conway,"Conway, Simon",,"=""""","=""""",0,4.02,Hodder & Stoughton,Kindle Edition,340,2020,,,2022/09/19,,,read,,,,1,0
25814492,An Honorable Man (George Mueller #1),Paul Vidich,"Vidich, Paul",,"=""1501110381""","=""9781501110382""",0,3.81,Atria/Emily Bestler Books,Hardcover,278,2016,2016,,2022/09/18,,,read,,,,1,0
13642710,"Nexus (Nexus, #1)",Ramez Naam,"Naam, Ramez",ARGH! Oxford,"=""0857662937""","=""9780857662934""",0,4.04,Angry Robot,Paperback,460,2012,2012,,2022/09/14,,,read,,,,1,0
15808659,Kill Decision,Daniel Suarez,"Suarez, Daniel",,"=""0451417704""","=""9780451417701""",0,3.98,Dutton,Mass Market Paperback,512,2013,2012,,2022/09/14,,,read,,,,1,0
32682,"Patriot Games (Jack Ryan, #1)",Tom Clancy,"Clancy, Tom",,"=""0425134350""","=""9780425134351""",0,4.17,Berkley,Mass Market Paperback,794,1992,1987,,2022/09/14,,,read,,,,1,0
976,Deception Point,Dan    Brown,"Brown, Dan",,"=""0671027387""","=""9780671027384""",0,3.77,Pocket Books,Paperback,556,2002,2001,,2022/09/14,,,read,,,,1,0
960,"Angels & Demons (Robert Langdon, #1)",Dan    Brown,"Brown, Dan",,"=""1416524797""","=""9781416524793""",0,3.96,Pocket Books,Paperback,736,2006,2000,,2022/09/14,,,read,,,,1,0
11125,Digital Fortress,Dan    Brown,"Brown, Dan",,"=""""","=""""",0,3.71,Corgi books,Paperback,510,2004,1998,,2022/09/14,,,read,,,,1,0
830,Snow Crash,Neal Stephenson,"Stephenson, Neal",,"=""0553380958""","=""9780553380958""",0,4.01,Bantam Books,Paperback,438,2000,1992,,2022/09/14,,,read,,,,1,0
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",0,4.42,Crown Publishers,Hardcover,369,2014,2011,,2022/09/14,,,read,,,,1,0
4699575,"Daemon (Daemon, #1)",Leinad Zeraus,"Zeraus, Leinad",Daniel Suarez,"=""0525951113""","=""9780525951117""",0,4.16,Dutton Adult,Hardcover,432,2009,2006,,2022/09/14,,,read,,,,1,0
45154547,"A Desolation Called Peace (Teixcalaan, #2)",Arkady Martine,"Martine, Arkady",,"=""125018648X""","=""9781250186485""",0,4.30,Tor Books,Kindle Edition,496,2021,2021,,2022/09/13,,,read,,,,1,0
27833670,Dark Matter,Blake Crouch,"Crouch, Blake",,"=""1101904224""","=""9781101904220""",0,4.13,Ballantine Books,Hardcover,342,2016,2016,,2022/09/03,,,read,,,,1,0
37794149,"A Memory Called Empire (Teixcalaan, #1)",Arkady Martine,"Martine, Arkady",,"=""1529001587""","=""9781529001587""",0,4.10,Tor,Paperback,448,2019,2019,,2022/09/03,,,read,,,,1,0
54493401,Project Hail Mary,Andy Weir,"Weir, Andy",,"=""0593135202""","=""9780593135204""",4,4.50,Ballantine Books,Hardcover,476,2021,2021,,2022/09/03,,,read,,,,1,0
56179360,Light from Uncommon Stars,Ryka Aoki,"Aoki, Ryka",,"=""1250789060""","=""9781250789068""",5,4.03,Tor Books,Hardcover,384,2021,2021,,2022/09/03,,,read,,,,1,0
24477404,Ethics: with The Treatise on the Emendation of the Intellect and Selected Letters (Hackett Classics),Baruch Spinoza,"Spinoza, Baruch","Seymour Feldman, Samuel Shirley","=""1624662951""","=""9781624662959""",0,4.17,"Hackett Publishing Company, Inc.",Kindle Edition,308,1992,1883,,2022/08/16,,,read,,,,1,0
55535618,"Locklands (The Founders Trilogy, #3)",Robert Jackson Bennett,"Bennett, Robert Jackson",,"=""""","=""""",0,4.01,Del Rey Books,Kindle Edition,544,2022,2022,,2022/08/05,,,read,,,,1,0
1013806,Learning Revolution,Gordon Dryden,"Dryden, Gordon",Jeannette Vos,"=""185539085X""","=""9781855390850""",1,4.07,Network Educational Press Ltd,Paperback,544,2001,1994,,2015/11/30,,,read,,,,1,0
29475447,"A Closed and Common Orbit (Wayfarers, #2)",Becky Chambers,"Chambers, Becky",,"=""1473621445""","=""9781473621442""",0,4.37,Hodder & Stoughton,Hardcover,365,2016,2016,,2022/07/25,,,read,,,,1,0
22733729,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky Chambers,"Chambers, Becky",,"=""1500453307""","=""9781500453305""",0,4.17,CreateSpace Independent Publishing Platform ,Paperback,518,2014,2014,,2022/07/25,,,read,,,,1,0
37173847,"Foundryside (The Founders Trilogy, #1)",Robert Jackson Bennett,"Bennett, Robert Jackson",,"=""1524760374""","=""9781524760373""",0,4.16,Crown,Kindle Edition,501,2018,2018,,2022/07/24,,,read,,,,1,0
57640065,"Reaper (Cradle, #10)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.66,Hidden Gnome Publishing,Kindle Edition,465,2021,2021,,2022/07/22,,,read,,,,1,0
55595995,"Bloodline (Cradle, #9)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.50,Hidden Gnome Publishing,Kindle Edition,378,2021,2021,,2022/07/22,,,read,,,,1,0
55423083,"Wintersteel (Cradle, #8)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.68,Hidden Gnome Publishing,Paperback,540,2020,2020,,2022/07/22,,,read,,,,1,0
36332410,"Skysworn (Cradle, #4)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.37,Hidden Gnome Publishing,Kindle Edition,292,2017,2017,,2022/07/22,,,read,,,,1,0
50789354,"Uncrowned (Cradle, #7)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.56,Hidden Gnome Publishing,Kindle Edition,336,2019,2019,,2022/07/22,,,read,,,,1,0
43895031,"Underlord (Cradle, #6)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.61,Hidden Gnome Publishing,Kindle Edition,400,2019,2019,,2022/07/22,,,read,,,,1,0
40280403,"Ghostwater (Cradle, #5)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.55,Hidden Gnome Publishing,Kindle Edition,310,2018,2018,,2022/07/22,,,read,,,,1,0
59515764,"Dreadgod (Cradle, #11)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.62,Hidden Gnome Publishing,Kindle Edition,464,2022,2022,,2022/07/22,,,read,,,,1,0
33413128,"Beartown (Beartown, #1)",Fredrik Backman,"Backman, Fredrik",Neil Smith,"=""""","=""""",0,4.29,Simon & Schuster,ebook,432,2017,2016,,2022/07/15,,,read,,,,1,0
35023786,"Blackflame (Cradle, #3)",Will Wight,"Wight, Will",,"=""""","=""""",3,4.50,Hidden Gnome Publishing,Kindle Edition,370,2017,2017,,2022/07/09,,,read,,,,1,0
32283608,"Soulsmith (Cradle, #2)",Will Wight,"Wight, Will",,"=""""","=""""",3,4.32,Hidden Gnome Publishing,Kindle Edition,284,2016,2016,,2022/07/09,,,read,,,,1,0
30558257,"Unsouled (Cradle, #1)",Will Wight,"Wight, Will",,"=""""","=""""",3,4.14,Hidden Gnome Publishing,Kindle Edition,294,2016,2016,,2022/07/09,,,read,,,,1,0
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",0,4.00,William Morrow,Kindle Edition,872,2015,2015,,2022/06/27,,,read,,,,1,0
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""""","=""""",0,4.08,Tor Books,Hardcover,472,2014,2006,,2022/06/27,,,read,,,,1,0
17333324,"Ancillary Justice (Imperial Radch, #1)",Ann Leckie,"Leckie, Ann",,"=""""","=""""",0,3.99,Orbit,Paperback,386,2013,2013,,2022/06/27,,,read,,,,1,0
49628,Cloud Atlas,David  Mitchell,"Mitchell, David",,"=""0375507256""","=""9780375507250""",3,4.01,Random House,Paperback,509,2004,2004,,2022/06/27,,,read,,,,1,0
